BRANCH|NODE|TYPE
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51043_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51045_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51047_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51049_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51051_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51053_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51057_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51059_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51061_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51063_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51065_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51067_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51069_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51071_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51073_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51075_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51077_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51079_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51081_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51083_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51085_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51087_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51089_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51091_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51093_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51095_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51097_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51099_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51101_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51103_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51105_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51107_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51109_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51111_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51113_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51115_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51117_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51119_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51121_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51125_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51127_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51131_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51133_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51135_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51137_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51139_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51141_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51143_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51145_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51147_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51149_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51153_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51155_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51157_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51159_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51161_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51163_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51165_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51167_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51169_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51171_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51173_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51175_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51177_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51179_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51181_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51183_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51185_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51187_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51191_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51193_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51195_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51197_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51199_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51510_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51520_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51530_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51540_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51550_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51570_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51580_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51590_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51595_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51600_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51610_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51620_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51630_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51640_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51650_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51660_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51670_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51678_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51680_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51683_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51685_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51690_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51700_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51710_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51720_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51730_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51735_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51740_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51750_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51760_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51770_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51775_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51790_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51800_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51810_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51820_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51830_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_51840_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53001_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53003_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53005_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53007_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53009_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53011_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53013_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53015_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53017_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53019_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53021_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53023_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53025_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53027_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53029_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53031_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53033_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53035_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53037_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53039_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53041_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53043_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53045_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53047_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53049_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53051_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53053_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53055_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53057_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53059_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53061_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53063_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53065_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53067_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53069_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53071_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53073_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53075_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_53077_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54001_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54003_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54005_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54007_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54009_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54011_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54013_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54015_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54017_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54019_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54021_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54023_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54025_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54027_areawater.zip|LEAF
https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/|https://www2.census.gov/geo/tiger/TIGER2014/AREAWATER/tl_2014_54029_areawater.zip|LEAF
